State,District,Latitude,Longitude,Year,pH,EC,CO3,HCO3,Cl,SO4,NO3,TH,Ca,Mg,Na,K,F,TDS,Water_Quality
Tamilnadu,Karur,10.5306,78.3333,2019,7.41,681,0,390.0,36.0,3.4,0.26,195,32.0,28.0,78.0,2.7,2.48,408.6,2
Tamilnadu,Karur,10.5236,78.1319,2019,7.66,1999,0,561.0,348.0,94.0,33.0,610,108.0,83.0,204.0,17.0,1.06,1199.4,2
Tamilnadu,Karur,10.5117,78.2916,2019,7.95,1954,0,439.0,377.0,94.0,0.27,260,36.0,41.0,308.0,16.0,0.96,1172.4,1
Tamilnadu,Karur,10.5132,78.2522,2019,7.78,2420,0,537.0,441.0,103.0,0.43,460,40.0,87.0,280.0,24.0,1.36,1452.0,1
Tamilnadu,Karur,10.5245,78.293,2019,7.64,1609,0,378.0,306.0,23.0,44.0,530,128.0,51.0,101.0,12.0,0.74,965.4,1
Tamilnadu,Karur,10.4352,78.313,2019,7.69,1693,0,464.0,256.0,74.0,90.0,490,148.0,29.0,136.0,28.0,1.2,1015.8,1
Tamilnadu,Karur,10.4644,78.1151,2019,7.64,873,0,329.0,96.0,16.0,35.0,295,72.0,28.0,51.0,12.0,1.02,523.8,1
Tamilnadu,Karur,10.8667,78.1333,2019,7.77,4640,0,586.0,853.0,376.0,12.0,600,96.0,87.0,621.0,65.0,1.52,2784.0,2
Tamilnadu,Karur,10.51,78.0,2019,7.64,964,0,342.0,46.0,187.0,1.9,305,100.0,13.0,82.0,6.3,0.8,578.4,1
Tamilnadu,Karur,10.4636,77.542,2019,7.6,883,0,293.0,107.0,50.0,20.0,230,68.0,15.0,83.0,5.0,0.78,529.8,1
Tamilnadu,Karur,10.4537,77.4944,2019,7.76,2760,0,537.0,484.0,247.0,35.0,660,104.0,97.0,295.0,12.0,1.4,1656.0,2
Tamilnadu,Karur,10.5103,77.5108,2019,7.73,1723,0,525.0,242.0,73.0,83.0,570,124.0,63.0,115.0,37.0,1.58,1033.8,2
Tamilnadu,Karur,10.5733,77.5441,2019,7.78,2350,0,610.0,313.0,174.0,31.0,320,64.0,39.0,387.0,8.0,2.96,1410.0,2
Tamilnadu,Karur,11.0308,77.553,2019,7.93,5650,0,781.0,1152.0,455.0,33.0,540,96.0,73.0,976.0,11.0,3.25,3390.0,2
Tamilnadu,Karur,11.0345,78.021,2019,7.8,5470,0,683.0,1152.0,642.0,5.2,1220,280.0,126.0,645.0,26.0,1.26,3282.0,2
Tamilnadu,Karur,10.5905,78.0435,2019,7.84,1702,0,488.0,206.0,139.0,57.0,340,72.0,39.0,172.0,78.0,1.22,1021.2,1
Tamilnadu,Coimbatore,10.5814,77.2606,2019,7.6,3110,0,403.0,640.0,158.0,284.0,1000,64.0,204.0,247.0,19.0,1.33,1866.0,2
Tamilnadu,Coimbatore,11.0018,77.2414,2019,7.74,576,0,250.0,43.0,31.0,20.0,185,26.0,29.0,27.0,7.5,0.59,345.6,0
Tamilnadu,Tirupur,11.033,77.2315,2019,7.67,1381,0,494.0,185.0,67.0,21.0,330,24.0,66.0,146.0,20.0,1.33,828.6,1
Tamilnadu,Tirupur,11.0325,77.2317,2019,7.63,1421,0,409.0,185.0,73.0,108.0,370,44.0,63.0,116.0,14.0,1.23,852.6,2
Tamilnadu,Tirupur,11.0408,77.2157,2019,7.35,1373,0,409.0,220.0,86.0,27.0,400,44.0,70.0,99.0,4.5,0.87,823.8,1
Tamilnadu,Tirupur,11.0412,77.2344,2019,7.67,1405,0,433.0,170.0,70.0,134.0,370,28.0,73.0,140.0,19.0,1.4,843.0,2
Tamilnadu,Tirupur,11.0248,77.2253,2019,7.74,1600,0,476.0,263.0,57.0,85.0,310,20.0,63.0,195.0,19.0,0.51,960.0,1
Tamilnadu,Tirupur,11.0628,77.2214,2019,7.42,2860,0,451.0,569.0,142.0,132.0,580,48.0,112.0,315.0,14.0,0.49,1716.0,2
Tamilnadu,Tirupur,11.0622,77.2035,2019,7.69,3480,0,256.0,747.0,190.0,5.2,240,56.0,24.0,614.0,15.0,0.73,2088.0,2
Tamilnadu,Tirupur,11.0518,77.2035,2019,7.76,2920,0,329.0,427.0,226.0,215.0,500,64.0,83.0,370.0,83.0,1.12,1752.0,2
Tamilnadu,Tirupur,11.0531,77.2051,2019,7.69,1626,0,494.0,227.0,139.0,57.0,300,32.0,54.0,200.0,9.0,0.48,975.6,1
Tamilnadu,Coimbatore,11.0622,77.2035,2019,7.42,7200,0,195.0,1778.0,1066.0,102.0,2080,400.0,263.0,831.0,30.0,1.41,4320.0,2
Tamilnadu,Tirupur,11.0503,77.1841,2019,7.73,2090,0,451.0,355.0,140.0,37.0,660,24.0,146.0,154.0,20.0,0.17,1254.0,2
Tamilnadu,Coimbatore,11.0744,77.17,2019,7.35,1930,0,378.0,369.0,63.0,171.0,530,64.0,90.0,157.0,19.0,0.73,1158.0,2
Tamilnadu,Tirupur,11.0854,77.2118,2019,7.63,2400,0,378.0,441.0,110.0,165.0,520,56.0,92.0,199.0,60.0,1.68,1440.0,2
Tamilnadu,Tirupur,11.0731,77.2448,2019,7.72,7330,0,756.0,1778.0,723.0,102.0,1960,152.0,384.0,768.0,69.0,0.92,4398.0,2
Tamilnadu,Tirupur,11.0632,77.2609,2019,7.72,3900,0,390.0,1067.0,220.0,38.0,1400,96.0,282.0,227.0,22.0,0.47,2340.0,2
Tamilnadu,Tirupur,11.0643,77.2004,2019,7.75,1831,0,366.0,433.0,116.0,6.8,420,64.0,63.0,220.0,17.0,0.76,1098.6,1
Tamilnadu,Tirupur,11.0729,77.2752,2019,7.73,7210,0,586.0,1579.0,783.0,70.0,940,208.0,102.0,1300.0,14.0,1.3,4326.0,2
Tamilnadu,Coimbatore,11.0808,77.2858,2019,7.76,1315,0,262.0,174.0,45.0,146.0,460,84.0,61.0,113.0,12.0,0.74,789.0,2
Tamilnadu,Tirupur,11.0508,77.2637,2019,7.45,3120,0,366.0,562.0,127.0,333.0,1140,200.0,155.0,250.0,14.0,1.04,1872.0,2
Tamilnadu,Coimbatore,11.0553,77.2424,2019,7.65,2600,0,427.0,462.0,55.0,206.0,980,228.0,100.0,206.0,10.0,1.02,1560.0,2
Tamilnadu,Tirupur,11.0617,77.2743,2019,7.7,1601,0,348.0,203.0,80.0,161.0,570,152.0,46.0,139.0,9.1,0.32,960.6,2
Tamilnadu,Tirupur,11.0709,77.2024,2019,7.76,1032,0,360.0,92.0,49.0,48.0,415,106.0,36.0,74.0,11.0,0.6,619.2,1
Tamilnadu,Coimbatore,11.1221,77.2101,2019,7.41,6160,0,512.0,1565.0,442.0,131.0,2660,440.0,379.0,422.0,32.0,0.84,3696.0,2
Tamilnadu,Coimbatore,11.1118,77.1618,2019,7.76,2190,0,281.0,427.0,64.0,109.0,790,124.0,117.0,161.0,19.0,0.42,1314.0,2
Tamilnadu,Coimbatore,11.1824,77.1644,2019,7.75,736,0,390.0,32.0,34.0,21.0,345,66.0,44.0,40.0,19.0,0.64,441.6,1
Tamilnadu,Coimbatore,11.1237,77.115,2019,7.73,595,0,244.0,57.0,19.0,21.0,240,54.0,26.0,37.0,8.9,0.68,357.0,0
Tamilnadu,Coimbatore,11.1755,77.0742,2019,7.77,1221,0,427.0,121.0,68.0,59.0,445,110.0,41.0,91.0,57.0,0.64,732.6,1
Tamilnadu,Coimbatore,11.1617,77.0038,2019,7.54,1233,0,207.0,171.0,126.0,118.0,545,114.0,63.0,53.0,11.0,0.58,739.8,2
Tamilnadu,Nilgiris,11.2959,76.291,2019,6.97,480,0,275.0,32.0,5.0,5.0,285,94.0,12.0,14.0,4.2,0.08,288.0,1
Tamilnadu,Coimbatore,11.113,77.0525,2019,7.11,2270,0,354.0,469.0,110.0,20.0,670,104.0,100.0,264.0,17.0,0.76,1362.0,2
Tamilnadu,Coimbatore,11.0806,77.0158,2019,7.31,2500,0,366.0,412.0,230.0,211.0,1110,84.0,219.0,173.0,20.0,0.64,1500.0,2
Tamilnadu,Coimbatore,11.0406,77.0007,2019,7.4,3020,0,342.0,512.0,463.0,141.0,1180,176.0,180.0,299.0,17.0,0.72,1812.0,2
Tamilnadu,Coimbatore,11.021,76.5831,2019,7.6,2040,0,384.0,299.0,152.0,84.0,455,74.0,66.0,287.0,8.7,0.88,1224.0,1
Tamilnadu,Coimbatore,11.0118,77.0009,2019,7.56,2420,0,403.0,320.0,415.0,95.0,770,156.0,92.0,297.0,18.0,0.78,1452.0,2
Tamilnadu,Coimbatore,10.5431,76.5653,2019,7.91,903,0,262.0,89.0,81.0,48.0,330,106.0,16.0,83.0,5.2,0.96,541.8,1
Tamilnadu,Coimbatore,10.59,76.5522,2019,7.86,1146,0,488.0,128.0,49.0,6.0,540,102.0,69.0,87.0,9.6,0.62,687.6,1
Tamilnadu,Coimbatore,10.5643,76.5036,2019,7.89,989,0,226.0,181.0,36.0,17.0,360,80.0,39.0,78.0,20.0,0.54,593.4,1
Tamilnadu,Coimbatore,10.5745,76.4824,2019,7.93,446,0,238.0,28.0,13.0,4.0,150,34.0,16.0,51.0,3.4,1.2,267.6,1
Tamilnadu,Coimbatore,11.0154,76.5314,2019,7.75,924,0,268.0,103.0,52.0,50.0,270,56.0,32.0,93.0,7.1,0.34,554.4,1
Tamilnadu,Coimbatore,11.0648,76.4504,2019,7.6,1352,0,378.0,171.0,106.0,54.0,580,76.0,95.0,90.0,10.0,0.85,811.2,1
Tamilnadu,Coimbatore,11.1522,76.5308,2019,7.63,1396,0,360.0,199.0,94.0,25.0,520,92.0,71.0,108.0,6.4,1.48,837.6,1
Tamilnadu,Coimbatore,11.0059,76.5839,2019,8.01,1089,0,378.0,114.0,76.0,34.0,350,76.0,39.0,110.0,9.7,0.72,653.4,1
Tamilnadu,Coimbatore,11.0006,76.5816,2019,8.0,1206,0,287.0,164.0,67.0,64.0,310,52.0,44.0,135.0,20.0,0.52,723.6,1
Tamilnadu,Coimbatore,11.0639,76.9685,2019,7.8,1454,0,348.0,217.0,78.0,49.0,470,76.0,68.0,131.0,14.0,0.58,872.4,1
Tamilnadu,Coimbatore,10.5954,77.011,2019,7.8,1874,0,604.0,267.0,59.0,5.7,440,52.0,75.0,256.0,13.0,0.88,1124.4,1
Tamilnadu,Coimbatore,10.5659,77.1023,2019,8.12,4820,0,244.0,455.0,1560.0,130.0,850,160.0,109.0,697.0,15.0,1.12,2892.0,2
Tamilnadu,Coimbatore,10.44,77.1045,2019,7.82,2230,0,98.0,334.0,99.0,443.0,890,284.0,44.0,78.0,4.9,0.48,1338.0,2
Tamilnadu,Coimbatore,11.0135,77.542,2019,7.6,1820,0,305.0,334.0,86.0,143.0,450,52.0,78.0,242.0,17.0,0.6,1092.0,2
Tamilnadu,Coimbatore,11.0004,76.5705,2019,7.63,1109,0,427.0,128.0,65.0,64.0,330,76.0,34.0,143.0,8.1,0.5,665.4,1
Tamilnadu,Coimbatore,10.4819,77.8033,2019,7.37,3050,0,183.0,526.0,357.0,305.0,1290,352.0,100.0,179.0,15.0,0.62,1830.0,2
Tamilnadu,Coimbatore,11.1755,77.0742,2019,8.24,780,0,18.0,149.0,59.0,67.0,155,54.0,5.0,85.0,8.1,0.38,468.0,1
Tamilnadu,Coimbatore,10.4408,77.052,2019,7.8,3000,0,293.0,590.0,222.0,149.0,860,272.0,44.0,273.0,82.0,0.72,1800.0,2
Tamilnadu,Coimbatore,10.4003,77.0107,2019,8.39,782,48,165.0,103.0,34.0,0.0,200,24.0,34.0,74.0,36.0,0.98,469.2,1
Tamilnadu,Coimbatore,10.3945,77.0021,2019,8.8,718,36,55.0,117.0,41.0,45.0,160,20.0,27.0,78.0,18.0,0.74,430.8,2
Tamilnadu,Coimbatore,10.3608,77.0033,2019,8.53,2240,36,110.0,469.0,149.0,92.0,600,120.0,73.0,249.0,5.4,1.16,1344.0,2
Tamilnadu,Coimbatore,10.551,77.0867,2019,8.26,1317,0,342.0,171.0,92.0,98.0,370,96.0,32.0,157.0,29.0,1.56,790.2,2
Tamilnadu,Coimbatore,10.3038,77.1157,2019,8.27,747,0,92.0,124.0,93.0,2.6,220,50.0,23.0,71.0,4.6,1.02,448.2,1
Tamilnadu,Coimbatore,10.373,77.2249,2019,8.4,6310,42,329.0,910.0,1542.0,235.0,1940,256.0,316.0,737.0,105.0,1.46,3786.0,2
Tamilnadu,Coimbatore,10.3455,77.0144,2019,8.66,330,30,55.0,25.0,5.9,0.0,90,24.0,7.0,21.0,11.0,0.3,198.0,2
Tamilnadu,Coimbatore,10.4042,77.1253,2019,8.79,959,72,98.0,121.0,60.0,40.0,160,12.0,32.0,88.0,98.0,0.22,575.4,2
Tamilnadu,Coimbatore,10.5454,77.155,2019,8.34,1376,54,110.0,192.0,76.0,147.0,275,30.0,49.0,139.0,85.0,0.74,825.6,2
Tamilnadu,Coimbatore,10.5948,77.1642,2019,8.37,1290,24,207.0,203.0,32.0,136.0,520,74.0,81.0,86.0,17.0,0.76,774.0,2
Tamilnadu,Trichy,11.0139,78.7939,2019,8.6,1854,108,256.0,298.0,66.5,47.5,280,68.0,27.0,224.0,117.0,1.26,1112.4,2
Tamilnadu,Trichy,11.0211,78.8325,2019,8.2,1580,0,470.0,163.0,103.0,115.9,290,56.0,36.0,219.0,8.0,1.51,948.0,2
Tamilnadu,Trichy,10.9417,78.9125,2019,8.1,871,0,256.0,107.0,92.5,0.2,250,48.0,32.0,73.0,23.0,0.6,522.6,1
Tamilnadu,Trichy,10.8528,78.7064,2019,8.0,1098,0,293.0,178.0,83.5,0.1,290,52.0,39.0,102.0,54.0,0.6,658.8,1
Tamilnadu,Trichy,10.8367,78.6992,2019,7.9,916,0,281.0,128.0,45.0,0.2,340,80.0,34.0,46.0,15.0,0.7,549.6,1
Tamilnadu,Trichy,10.7597,78.6822,2019,7.8,1644,0,195.0,440.0,63.0,0.2,450,112.0,41.0,173.0,9.0,0.87,986.4,1
Tamilnadu,Trichy,10.8458,78.7486,2019,9.2,1300,102,12.0,227.0,58.0,62.7,200,36.0,27.0,184.0,27.0,0.4,780.0,2
Tamilnadu,Trichy,10.9125,78.7233,2019,8.0,825,0,275.0,99.0,18.0,52.4,340,72.0,39.0,23.0,3.0,0.94,495.0,1
Tamilnadu,Trichy,10.985,78.7656,2019,8.8,951,54,177.0,135.0,33.0,54.0,160,32.0,19.0,118.0,48.0,0.45,570.6,2
Tamilnadu,Trichy,11.2622,78.5167,2019,9.0,1358,120,55.0,320.0,25.5,41.2,520,88.0,73.0,84.0,7.0,0.42,814.8,2
Tamilnadu,Trichy,11.0722,78.55,2019,8.2,1652,0,281.0,362.0,79.5,48.0,410,72.0,56.0,198.0,11.0,0.43,991.2,1
Tamilnadu,Trichy,10.9103,78.5511,2019,7.9,1106,0,323.0,156.0,54.0,53.4,360,64.0,49.0,74.0,24.0,0.63,663.6,1
Tamilnadu,Trichy,10.5311,78.4253,2019,7.8,2850,0,268.0,653.0,172.0,66.1,820,164.0,100.0,261.0,13.0,0.9,1710.0,2
Tamilnadu,Trichy,10.7417,78.5833,2019,8.1,832,0,256.0,107.0,44.5,52.8,260,48.0,34.0,85.0,1.0,0.83,499.2,1
Tamilnadu,Trichy,10.8047,78.7439,2019,9.0,1572,120,153.0,213.0,84.0,67.4,190,20.0,34.0,242.0,12.0,1.11,943.2,2
Tamilnadu,Thanjavur,10.7167,78.9622,2019,8.1,1535,0,281.0,355.0,14.0,68.4,620,140.0,66.0,68.0,5.0,0.68,921.0,2
Tamilnadu,Thanjavur,10.925,79.275,2019,8.2,943,0,220.0,178.0,36.5,7.7,200,28.0,32.0,109.0,27.0,0.78,565.8,1
Tamilnadu,Thanjavur,10.975,79.3917,2019,8.0,1596,0,329.0,298.0,80.5,4.0,560,76.0,90.0,98.0,9.0,0.54,957.6,1
Tamilnadu,Thanjavur,11.125,79.4542,2019,8.1,1293,0,299.0,192.0,99.5,13.1,280,32.0,49.0,156.0,1.0,0.56,775.8,1
Tamilnadu,Thanjavur,11.0167,79.5056,2019,7.9,746,0,232.0,107.0,35.0,5.9,320,60.0,41.0,25.0,1.0,0.74,447.6,1
Tamilnadu,Thanjavur,11.0733,79.5575,2019,7.9,967,0,366.0,121.0,39.0,1.0,400,84.0,46.0,38.0,1.0,0.4,580.2,1
Tamilnadu,Tiruvarur,10.8875,79.6,2019,8.5,625,36,110.0,92.0,26.0,0.6,190,24.0,32.0,43.0,12.0,0.19,375.0,1
Tamilnadu,Thanjavur,10.7806,79.2103,2019,7.8,783,0,201.0,149.0,12.0,0.7,310,76.0,29.0,29.0,7.0,0.11,469.8,1
Tamilnadu,Thanjavur,10.7347,79.1042,2019,7.8,366,0,85.0,43.0,8.0,64.2,110,36.0,5.0,28.0,4.0,0.6,219.6,1
Tamilnadu,Thanjavur,10.65,79.1778,2019,7.9,178,0,37.0,28.0,13.5,19.0,35,12.0,1.0,26.0,2.0,0.09,106.8,0
Tamilnadu,Tiruvarur,10.6833,79.4667,2019,7.5,884,0,207.0,178.0,15.0,15.8,340,68.0,41.0,40.0,2.0,0.39,530.4,1
Tamilnadu,Tiruvarur,10.3708,79.5917,2019,7.2,10190,0,207.0,2343.0,1580.0,2.9,2920,696.0,287.0,1027.0,34.0,1.17,6114.0,2
Tamilnadu,Nagapattinam,10.4178,79.8364,2019,9.2,3920,120,397.0,966.0,54.0,1.5,500,48.0,92.0,647.0,2.0,1.23,2352.0,2
Tamilnadu,Nagapattinam,10.5633,79.7733,2019,7.7,5350,0,238.0,1562.0,182.5,0.3,1720,280.0,248.0,396.0,32.0,1.04,3210.0,2
Tamilnadu,Nagapattinam,10.5786,79.7233,2019,7.9,1159,0,214.0,234.0,50.5,2.0,390,116.0,24.0,77.0,2.0,0.56,695.4,1
Tamilnadu,Nagapattinam,10.7825,79.8431,2019,8.2,2190,0,488.0,426.0,65.0,0.3,550,200.0,12.0,238.0,6.0,0.51,1314.0,1
Tamilnadu,Nagapattinam,10.8011,79.8419,2019,7.9,1708,0,323.0,320.0,100.0,29.5,450,84.0,58.0,179.0,7.0,0.5,1024.8,1
Tamilnadu,Nagapattinam,11.0169,79.8514,2019,8.7,1941,42,177.0,483.0,76.5,8.6,360,112.0,19.0,270.0,17.0,0.5,1164.6,2
Tamilnadu,Nagapattinam,10.4781,79.8289,2019,7.8,570,0,171.0,92.0,17.0,1.5,200,40.0,24.0,40.0,5.0,0.51,342.0,0
Tamilnadu,Nagapattinam,11.1469,79.835,2019,9.34,795,24,61.0,220.0,21.0,0.6,110,24.0,12.0,122.0,9.0,0.58,477.0,2
Tamilnadu,Nagapattinam,11.33,79.7753,2019,8.0,1142,0,354.0,178.0,28.0,0.3,350,68.0,44.0,101.0,1.0,0.58,685.2,1
Tamilnadu,Nagapattinam,11.3297,79.7189,2019,7.9,584,0,183.0,78.0,35.5,0.9,240,80.0,10.0,24.0,8.0,0.6,350.4,1
Tamilnadu,Vellore,12.9083,79.3583,2019,6.55,1907,0,122.0,455.0,147.0,20.0,710,208.0,46.0,116.0,3.1,0.55,1144.2,2
Tamilnadu,Vellore,12.9,79.325,2019,7.69,2540,0,268.0,562.0,109.0,3.21,340,44.0,56.0,396.0,1.9,0.32,1524.0,1
Tamilnadu,Vellore,12.9139,79.2917,2019,7.64,2750,0,281.0,597.0,125.0,57.0,620,136.0,68.0,320.0,2.8,1.4,1650.0,2
Tamilnadu,Vellore,12.8778,79.1333,2019,7.7,1302,0,354.0,178.0,180.0,5.0,420,64.0,63.0,147.0,5.6,0.92,781.2,1
Tamilnadu,Vellore,12.9553,78.9239,2019,7.67,2930,0,268.0,669.0,165.0,20.0,770,100.0,127.0,239.0,25.0,1.38,1758.0,2
Tamilnadu,Vellore,12.9333,79.1111,2019,7.83,924,0,317.0,121.0,71.0,3.0,250,88.0,7.3,77.0,2.8,1.02,554.4,1
Tamilnadu,Vellore,12.9133,79.0856,2019,8.19,2530,0,683.0,363.0,105.0,3.0,340,56.0,49.0,260.0,190.0,0.46,1518.0,1
Tamilnadu,Vellore,12.8991,79.0478,2019,7.96,2670,0,354.0,491.0,239.0,17.0,500,96.0,63.0,309.0,3.6,1.59,1602.0,2
Tamilnadu,Vellore,12.9611,78.98,2019,7.79,4360,0,342.0,996.0,400.0,56.0,1500,292.0,187.0,310.0,3.9,1.54,2616.0,2
Tamilnadu,Vellore,12.9561,78.9087,2019,8.0,1254,0,195.0,156.0,286.0,19.0,490,128.0,41.0,64.0,3.3,1.59,752.4,2
Tamilnadu,Vellore,12.9444,78.8439,2019,8.09,917,0,403.0,78.0,53.0,3.3,200,32.0,29.0,112.0,1.8,1.23,550.2,1
Tamilnadu,Vellore,12.9417,78.725,2019,8.11,2450,0,37.0,548.0,202.0,52.0,500,112.0,54.0,227.0,20.0,0.41,1470.0,1
Tamilnadu,Vellore,12.7836,78.7067,2019,7.78,5520,0,134.0,1465.0,392.0,13.0,1520,396.0,129.0,438.0,3.8,1.13,3312.0,2
Tamilnadu,Vellore,12.7633,78.8386,2019,6.4,1098,0,293.0,164.0,76.0,0.26,320,56.0,44.0,110.0,11.0,1.09,658.8,2
Tamilnadu,Vellore,12.7028,78.8167,2019,7.05,1432,0,488.0,157.0,102.0,34.0,360,36.0,66.0,192.0,6.4,1.36,859.2,1
Tamilnadu,Vellore,12.5458,78.5761,2019,7.55,1329,0,610.0,78.0,85.0,0.32,200,36.0,27.0,246.0,4.3,3.14,797.4,2
Tamilnadu,Vellore,12.635,78.6039,2019,7.4,2680,0,378.0,505.0,154.0,43.0,560,96.0,78.0,340.0,6.8,1.52,1608.0,2
Tamilnadu,Vellore,12.6917,78.625,2019,7.8,1296,0,512.0,100.0,86.0,24.0,310,24.0,61.0,193.0,4.1,1.5,777.6,1
Tamilnadu,Thiruvanamalai,12.5944,78.8722,2019,7.71,863,0,342.0,85.0,57.0,0.21,360,64.0,49.0,63.0,2.0,1.05,517.8,1
Tamilnadu,Vellore,12.5151,78.6586,2019,7.56,2780,0,256.0,405.0,174.0,290.0,1210,160.0,197.0,44.0,29.0,1.41,1668.0,2
Tamilnadu,Vellore,12.4608,78.6231,2019,8.12,1131,0,488.0,107.0,36.0,17.0,310,28.0,58.0,163.0,4.3,1.4,678.6,1
Tamilnadu,Vellore,12.4558,78.5867,2019,7.86,2770,0,500.0,498.0,37.0,60.0,800,148.0,105.0,274.0,6.4,1.56,1662.0,2
Tamilnadu,Vellore,12.4764,78.5806,2019,7.61,5380,0,342.0,1266.0,138.0,186.0,1760,216.0,297.0,412.0,11.0,1.34,3228.0,2
Tamilnadu,Vellore,12.4836,78.5341,2019,7.76,3650,0,500.0,583.0,223.0,254.0,840,96.0,146.0,446.0,7.7,1.43,2190.0,2
Tamilnadu,Krishnagiri,12.348,78.5463,2019,7.63,1750,0,244.0,285.0,185.0,82.0,660,120.0,88.0,134.0,5.4,1.27,1050.0,2
Tamilnadu,Krishnagiri,12.2667,78.5292,2019,8.2,2290,0,244.0,405.0,207.0,0.34,370,36.0,68.0,330.0,9.8,1.14,1374.0,1
Tamilnadu,Krishnagiri,12.2228,78.5283,2019,6.04,804,0,317.0,85.0,31.0,27.0,300,56.0,39.0,76.0,4.5,1.13,482.4,2
Tamilnadu,Krishnagiri,12.3328,78.3503,2019,6.85,964,0,183.0,164.0,48.0,21.0,310,76.0,29.0,84.0,0.49,0.02,578.4,1
Tamilnadu,Dharmapuri,12.4083,78.2083,2019,7.45,1425,0,305.0,270.0,39.0,5.2,390,92.0,39.0,148.0,3.4,0.81,855.0,1
Tamilnadu,Krishnagiri,12.4125,78.2292,2019,7.4,1719,0,390.0,320.0,32.0,0.28,440,92.0,51.0,200.0,3.1,1.1,1031.4,1
Tamilnadu,Krishnagiri,12.4131,78.1708,2019,7.41,1555,0,183.0,213.0,298.0,11.0,530,132.0,49.0,137.0,6.6,1.57,933.0,2
Tamilnadu,Krishnagiri,12.4072,78.1658,2019,7.75,1066,0,476.0,85.0,48.0,0.31,200,32.0,29.0,162.0,3.7,1.51,639.6,2
Tamilnadu,Krishnagiri,12.5306,78.2306,2019,7.56,1809,0,293.0,313.0,88.0,74.0,420,112.0,34.0,216.0,7.2,1.08,1085.4,1
Tamilnadu,Krishnagiri,12.625,78.2542,2019,7.81,1673,0,366.0,291.0,167.0,0.5,470,56.0,80.0,153.0,8.2,1.01,1003.8,1
Tamilnadu,Krishnagiri,12.65,78.3292,2019,7.7,1040,0,317.0,85.0,143.0,0.46,250,48.0,32.0,135.0,8.4,1.0,624.0,1
Tamilnadu,Krishnagiri,12.7583,77.9792,2019,7.53,1734,0,244.0,235.0,201.0,94.0,500,136.0,39.0,175.0,7.4,0.95,1040.4,1
Tamilnadu,Krishnagiri,12.7167,77.8333,2019,7.9,1719,0,207.0,341.0,99.0,22.0,520,124.0,51.0,154.0,5.8,0.84,1031.4,1
Tamilnadu,Krishnagiri,12.6156,77.7844,2019,7.82,1048,0,268.0,71.0,256.0,9.7,420,136.0,19.0,60.0,5.7,2.9,628.8,2
Tamilnadu,Krishnagiri,12.5792,77.6583,2019,7.75,1114,0,366.0,156.0,33.0,49.0,390,96.0,36.0,88.0,1.8,0.47,668.4,1
Tamilnadu,Krishnagiri,12.525,77.7833,2019,7.67,2710,0,329.0,477.0,179.0,0.95,710,124.0,97.0,251.0,6.7,0.43,1626.0,2
Tamilnadu,Krishnagiri,12.5997,77.8625,2019,7.44,3360,0,220.0,733.0,154.0,94.0,920,220.0,90.0,298.0,1.8,0.48,2016.0,2
Tamilnadu,Krishnagiri,12.5933,77.8681,2019,7.72,487,0,207.0,36.0,17.0,15.0,140,44.0,7.3,46.0,2.1,1.29,292.2,1
Tamilnadu,Krishnagiri,12.5667,77.9,2019,7.6,779,0,329.0,46.0,136.0,0.83,270,52.0,34.0,57.0,6.2,0.59,467.4,1
Tamilnadu,Krishnagiri,12.5639,77.9128,2019,7.16,729,0,61.0,78.0,16.0,214.0,250,52.0,29.0,45.0,2.5,0.43,437.4,2
Tamilnadu,Krishnagiri,12.5111,78.0308,2019,7.0,2410,0,598.0,313.0,67.0,121.0,830,224.0,66.0,164.0,56.0,0.45,1446.0,2
Tamilnadu,Vellore,12.9292,79.3417,2019,7.53,1181,0,220.0,249.0,50.0,0.86,340,72.0,39.0,148.0,3.3,0.25,708.6,1
Tamilnadu,Vellore,12.9625,79.2875,2019,7.56,1319,0,268.0,263.0,60.0,0.91,350,96.0,27.0,170.0,1.3,0.21,791.4,1
Tamilnadu,Vellore,13.1111,79.4264,2019,7.5,2460,0,342.0,512.0,122.0,36.0,770,164.0,88.0,272.0,4.1,0.95,1476.0,2
Tamilnadu,Vellore,13.1,79.4333,2019,7.64,731,0,220.0,100.0,43.0,46.0,350,88.0,32.0,45.0,1.9,0.39,438.6,1
Tamilnadu,Vellore,13.0222,79.475,2019,7.55,1634,0,207.0,334.0,99.0,106.0,640,156.0,61.0,157.0,3.9,0.28,980.4,2
Tamilnadu,Vellore,12.9208,79.5708,2019,7.61,1841,0,256.0,434.0,95.0,4.9,510,132.0,44.0,220.0,4.2,0.52,1104.6,1
Tamilnadu,Krishnagiri,12.2726,78.3084,2019,8.1,1736,0,415.0,363.0,54.0,0.99,430,36.0,83.0,251.0,0.95,0.95,1041.6,1
Tamilnadu,Dindigul,10.0861,77.8392,2019,8.1,1894,0,451.0,376.0,73.0,1.1,450,56.0,75.0,271.0,11.0,2.6,1136.4,2
Tamilnadu,Dindigul,10.525,78.0667,2019,8.13,1176,0,122.0,206.0,116.0,48.0,275,64.0,28.0,131.0,6.4,1.57,705.6,2
Tamilnadu,Dindigul,10.5917,78.0861,2019,8.42,853,42,159.0,124.0,57.0,6.8,155,22.0,24.0,144.0,9.0,0.82,511.8,1
Tamilnadu,Dindigul,10.6714,77.9922,2019,7.91,1733,0,207.0,398.0,40.0,106.0,780,80.0,141.0,76.0,14.0,0.54,1039.8,2
